user_id,course_id,rating,enrolled,user_idx,course_idx
92,25,2.39,1,91,24
93,2,2.95,1,92,1
93,3,3.08,1,92,2
93,7,2.69,1,92,6
93,11,3.49,1,92,10
93,14,2.66,1,92,13
93,19,3.47,1,92,18
93,25,2.45,1,92,24
93,28,3.13,1,92,27
93,30,2.24,1,92,29
94,2,3.16,1,93,1
94,3,3.37,1,93,2
94,4,2.87,1,93,3
94,11,5.0,1,93,10
94,14,2.7,1,93,13
94,15,3.03,1,93,14
94,18,2.75,1,93,17
94,19,2.24,1,93,18
94,25,2.34,1,93,24
94,26,2.82,1,93,25
95,1,2.73,1,94,0
95,3,3.04,1,94,2
95,8,2.85,1,94,7
95,10,3.07,1,94,9
95,11,2.77,1,94,10
95,17,3.43,1,94,16
95,18,3.17,1,94,17
95,19,3.5,1,94,18
95,21,3.52,1,94,20
95,23,3.34,1,94,22
95,24,3.22,1,94,23
95,25,2.25,1,94,24
96,1,3.81,1,95,0
96,8,3.92,1,95,7
96,11,3.84,1,95,10
96,12,4.21,1,95,11
96,13,4.39,1,95,12
96,16,2.67,1,95,15
96,17,3.5,1,95,16
96,18,2.58,1,95,17
96,19,2.03,1,95,18
96,22,3.1,1,95,21
96,24,3.39,1,95,23
96,25,3.92,1,95,24
96,29,3.59,1,95,28
96,30,3.02,1,95,29
97,1,2.34,1,96,0
97,2,3.11,1,96,1
97,4,2.49,1,96,3
97,8,2.35,1,96,7
97,11,2.37,1,96,10
97,14,3.56,1,96,13
97,22,2.37,1,96,21
97,27,2.75,1,96,26
98,7,2.99,1,97,6
98,14,3.73,1,97,13
98,18,2.83,1,97,17
98,20,2.7,1,97,19
98,25,2.53,1,97,24
98,26,2.99,1,97,25
98,27,1.82,1,97,26
98,28,2.1,1,97,27
99,2,2.81,1,98,1
99,4,2.97,1,98,3
99,5,2.98,1,98,4
99,10,3.49,1,98,9
99,13,3.66,1,98,12
99,14,3.61,1,98,13
99,16,2.85,1,98,15
99,17,2.93,1,98,16
99,18,2.88,1,98,17
99,21,3.66,1,98,20
99,25,3.24,1,98,24
99,26,2.88,1,98,25
99,27,2.48,1,98,26
99,30,1.79,1,98,29
100,1,3.11,1,99,0
100,3,2.97,1,99,2
100,7,3.21,1,99,6
100,8,3.09,1,99,7
100,16,1.9,1,99,15
100,21,2.5,1,99,20
100,27,2.94,1,99,26
100,28,2.33,1,99,27
100,29,2.9,1,99,28
100,30,2.36,1,99,29
101,1,2.68,1,100,0
101,4,3.93,1,100,3
101,7,4.08,1,100,6
101,9,3.5,1,100,8
101,16,1.51,1,100,15
101,17,2.73,1,100,16
101,18,2.55,1,100,17
101,23,3.18,1,100,22
101,24,2.45,1,100,23
101,30,2.11,1,100,29
102,1,3.52,1,101,0
102,4,4.64,1,101,3
102,5,4.17,1,101,4
102,7,2.92,1,101,6
102,8,2.27,1,101,7
102,10,2.3,1,101,9
102,11,2.9,1,101,10
102,12,3.11,1,101,11
102,13,4.07,1,101,12
102,14,3.25,1,101,13
102,16,2.66,1,101,15
102,20,3.49,1,101,19
102,21,3.83,1,101,20
102,29,3.22,1,101,28
103,9,2.98,1,102,8
103,17,3.3,1,102,16
103,18,3.44,1,102,17
103,19,4.25,1,102,18
103,20,2.32,1,102,19
103,21,2.98,1,102,20
103,23,2.7,1,102,22
103,25,3.24,1,102,24
103,29,3.09,1,102,28
104,1,3.86,1,103,0
104,5,2.57,1,103,4
104,9,3.66,1,103,8
104,11,3.51,1,103,10
104,13,2.87,1,103,12
104,14,2.6,1,103,13
104,17,4.41,1,103,16
104,20,1.77,1,103,19
104,23,2.39,1,103,22
104,29,2.56,1,103,28
104,30,2.38,1,103,29
105,5,2.39,1,104,4
105,7,3.3,1,104,6
105,9,3.92,1,104,8
105,11,3.77,1,104,10
105,13,2.7,1,104,12
105,16,2.63,1,104,15
105,20,2.95,1,104,19
106,4,3.33,1,105,3
106,9,2.36,1,105,8
106,14,3.15,1,105,13
106,15,3.02,1,105,14
106,17,2.03,1,105,16
106,18,3.64,1,105,17
106,19,3.96,1,105,18
106,23,1.91,1,105,22
106,24,3.08,1,105,23
106,29,2.3,1,105,28
107,6,2.42,1,106,5
107,19,2.35,1,106,18
107,20,1.76,1,106,19
107,21,3.57,1,106,20
107,23,2.85,1,106,22
107,24,4.11,1,106,23
107,25,3.27,1,106,24
107,29,2.02,1,106,28
107,30,2.58,1,106,29
108,9,2.8,1,107,8
108,11,3.49,1,107,10
108,12,2.38,1,107,11
108,13,3.83,1,107,12
108,14,2.42,1,107,13
108,22,2.53,1,107,21
108,26,3.48,1,107,25
109,1,2.74,1,108,0
109,6,3.72,1,108,5
109,17,2.95,1,108,16
109,20,2.67,1,108,19
109,22,3.42,1,108,21
109,28,2.84,1,108,27
109,29,2.78,1,108,28
110,6,2.41,1,109,5
110,7,3.37,1,109,6
110,9,3.38,1,109,8
110,10,2.96,1,109,9
110,12,3.17,1,109,11
110,13,3.38,1,109,12
110,14,3.21,1,109,13
110,17,2.45,1,109,16
110,19,3.52,1,109,18
110,22,2.23,1,109,21
110,27,3.1,1,109,26
110,28,2.06,1,109,27
110,29,3.18,1,109,28
111,7,3.87,1,110,6
111,8,3.13,1,110,7
111,9,3.94,1,110,8
111,10,3.41,1,110,9
111,16,3.49,1,110,15
111,18,3.33,1,110,17
111,21,2.36,1,110,20
111,26,2.58,1,110,25
111,27,2.89,1,110,26
111,29,2.52,1,110,28
112,2,2.46,1,111,1
112,3,2.79,1,111,2
112,5,3.87,1,111,4
112,6,3.11,1,111,5
112,7,3.69,1,111,6
112,9,3.06,1,111,8
112,10,4.09,1,111,9
112,14,3.51,1,111,13
112,19,2.78,1,111,18
112,20,3.26,1,111,19
112,22,3.07,1,111,21
112,23,3.62,1,111,22
112,29,3.19,1,111,28
113,1,2.89,1,112,0
113,5,2.02,1,112,4
113,7,3.47,1,112,6
113,8,2.87,1,112,7
113,10,1.73,1,112,9
113,13,3.48,1,112,12
113,14,4.1,1,112,13
113,18,3.85,1,112,17
113,19,3.21,1,112,18
113,21,3.98,1,112,20
113,27,2.5,1,112,26
113,29,3.02,1,112,28
114,1,2.96,1,113,0
114,2,3.34,1,113,1
114,3,3.78,1,113,2
114,9,2.54,1,113,8
114,10,3.64,1,113,9
114,11,4.02,1,113,10
114,12,4.08,1,113,11
114,14,3.37,1,113,13
114,15,2.81,1,113,14
114,21,2.01,1,113,20
114,22,2.85,1,113,21
114,28,2.34,1,113,27
114,29,3.78,1,113,28
115,4,2.9,1,114,3
115,7,3.96,1,114,6
115,11,3.15,1,114,10
115,17,2.24,1,114,16
115,24,3.54,1,114,23
115,26,2.55,1,114,25
115,27,2.63,1,114,26
115,29,2.84,1,114,28
115,30,2.82,1,114,29
116,7,3.47,1,115,6
116,9,2.64,1,115,8
116,11,3.43,1,115,10
116,17,3.16,1,115,16
116,25,2.65,1,115,24
117,4,2.29,1,116,3
117,6,2.06,1,116,5
117,8,3.11,1,116,7
117,15,3.3,1,116,14
117,16,3.13,1,116,15
117,17,3.37,1,116,16
117,18,2.91,1,116,17
117,25,2.81,1,116,24
117,28,2.63,1,116,27
117,30,1.96,1,116,29
118,3,2.22,1,117,2
118,4,3.28,1,117,3
118,8,2.24,1,117,7
118,11,2.66,1,117,10
118,14,2.85,1,117,13
118,18,3.07,1,117,17
118,20,3.16,1,117,19
118,24,2.13,1,117,23
118,26,3.3,1,117,25
119,2,3.28,1,118,1
119,4,2.5,1,118,3
119,5,2.92,1,118,4
119,9,3.18,1,118,8
119,10,2.38,1,118,9
119,11,3.99,1,118,10
119,15,2.99,1,118,14
119,17,3.44,1,118,16
119,19,3.2,1,118,18
119,20,3.5,1,118,19
119,21,3.36,1,118,20
119,23,3.1,1,118,22
119,25,3.15,1,118,24
119,26,3.27,1,118,25
120,2,3.46,1,119,1
120,3,3.67,1,119,2
120,5,2.91,1,119,4
120,8,2.71,1,119,7
120,9,1.98,1,119,8
120,11,3.49,1,119,10
120,15,2.7,1,119,14
120,17,1.94,1,119,16
120,20,2.41,1,119,19
120,22,3.7,1,119,21
120,26,2.84,1,119,25
120,27,3.57,1,119,26
120,30,2.42,1,119,29
121,2,3.66,1,120,1
121,3,3.72,1,120,2
121,5,3.71,1,120,4
121,6,3.3,1,120,5
121,10,2.88,1,120,9
121,12,2.98,1,120,11
121,17,3.87,1,120,16
121,20,3.06,1,120,19
121,26,3.59,1,120,25
121,30,2.4,1,120,29
122,2,3.64,1,121,1
122,7,2.82,1,121,6
122,8,2.82,1,121,7
122,10,3.1,1,121,9
122,11,3.9,1,121,10
122,16,3.53,1,121,15
122,22,3.99,1,121,21
122,25,2.98,1,121,24
122,27,2.71,1,121,26
122,28,1.87,1,121,27
123,4,3.72,1,122,3
123,7,3.78,1,122,6
123,11,3.13,1,122,10
123,22,2.45,1,122,21
123,24,2.63,1,122,23
123,27,2.71,1,122,26
124,3,3.77,1,123,2
124,8,2.21,1,123,7
124,13,2.98,1,123,12
124,15,3.06,1,123,14
124,17,2.57,1,123,16
124,18,1.71,1,123,17
124,19,2.86,1,123,18
124,20,2.52,1,123,19
124,22,3.65,1,123,21
124,26,3.49,1,123,25
124,27,2.32,1,123,26
124,28,1.94,1,123,27
124,30,3.03,1,123,29
125,1,2.68,1,124,0
125,9,2.85,1,124,8
125,10,2.27,1,124,9
125,13,3.0,1,124,12
125,15,3.45,1,124,14
125,16,2.47,1,124,15
125,18,3.37,1,124,17
125,22,3.21,1,124,21
125,23,2.66,1,124,22
125,27,1.95,1,124,26
125,28,2.1,1,124,27
125,30,2.61,1,124,29
126,1,2.76,1,125,0
126,4,3.26,1,125,3
126,5,2.57,1,125,4
126,6,2.49,1,125,5
126,10,2.37,1,125,9
126,12,2.79,1,125,11
126,13,3.51,1,125,12
126,21,3.61,1,125,20
126,22,4.42,1,125,21
126,23,2.95,1,125,22
126,25,2.33,1,125,24
127,3,2.17,1,126,2
127,4,3.42,1,126,3
127,6,2.74,1,126,5
127,8,3.43,1,126,7
127,11,2.87,1,126,10
127,14,2.96,1,126,13
127,27,3.25,1,126,26
127,28,2.3,1,126,27
127,29,2.97,1,126,28
128,6,1.88,1,127,5
128,7,2.79,1,127,6
128,8,2.52,1,127,7
128,9,2.99,1,127,8
128,11,4.62,1,127,10
128,12,4.01,1,127,11
128,13,3.78,1,127,12
128,14,3.96,1,127,13
128,19,4.52,1,127,18
128,20,2.72,1,127,19
128,23,2.31,1,127,22
128,24,3.99,1,127,23
128,25,3.44,1,127,24
128,30,2.48,1,127,29
129,1,3.05,1,128,0
129,12,3.94,1,128,11
129,13,2.47,1,128,12
129,14,3.65,1,128,13
129,17,2.7,1,128,16
129,23,3.14,1,128,22
129,24,2.44,1,128,23
129,29,3.02,1,128,28
129,30,2.77,1,128,29
130,7,2.34,1,129,6
130,11,3.33,1,129,10
130,16,2.28,1,129,15
130,17,3.45,1,129,16
130,20,3.24,1,129,19
130,26,4.61,1,129,25
130,28,3.42,1,129,27
130,29,3.3,1,129,28
131,2,3.24,1,130,1
131,3,3.85,1,130,2
131,4,2.53,1,130,3
131,7,3.74,1,130,6
131,9,2.89,1,130,8
131,10,2.48,1,130,9
131,13,3.05,1,130,12
131,18,3.4,1,130,17
131,21,3.71,1,130,20
131,22,2.41,1,130,21
131,23,2.53,1,130,22
131,24,3.4,1,130,23
131,27,3.18,1,130,26
131,28,3.58,1,130,27
131,29,2.76,1,130,28
132,3,2.52,1,131,2
132,6,1.92,1,131,5
132,10,3.04,1,131,9
132,12,4.45,1,131,11
132,14,3.29,1,131,13
132,16,1.4,1,131,15
132,23,2.29,1,131,22
132,24,3.89,1,131,23
132,26,3.75,1,131,25
132,27,2.43,1,131,26
132,29,3.22,1,131,28
133,4,3.38,1,132,3
133,5,3.18,1,132,4
133,9,2.9,1,132,8
133,10,3.15,1,132,9
133,11,3.46,1,132,10
133,16,2.71,1,132,15
133,23,2.62,1,132,22
133,24,3.42,1,132,23
133,28,2.64,1,132,27
134,1,2.78,1,133,0
134,9,2.02,1,133,8
134,10,3.06,1,133,9
134,13,3.95,1,133,12
134,15,3.8,1,133,14
134,16,2.73,1,133,15
134,19,3.1,1,133,18
134,22,2.52,1,133,21
134,25,3.25,1,133,24
134,28,2.71,1,133,27
134,29,3.17,1,133,28
134,30,2.96,1,133,29
135,1,4.09,1,134,0
135,5,2.22,1,134,4
135,7,2.76,1,134,6
135,8,2.46,1,134,7
135,11,3.61,1,134,10
135,12,3.99,1,134,11
135,14,3.78,1,134,13
135,17,3.24,1,134,16
135,19,4.18,1,134,18
135,23,3.34,1,134,22
135,27,2.49,1,134,26
135,28,2.91,1,134,27
136,2,2.92,1,135,1
136,7,2.47,1,135,6
136,8,3.21,1,135,7
136,10,2.09,1,135,9
136,11,3.86,1,135,10
136,13,4.33,1,135,12
136,15,3.77,1,135,14
136,16,2.65,1,135,15
136,18,2.19,1,135,17
136,20,1.75,1,135,19
136,22,2.35,1,135,21
136,23,2.46,1,135,22
136,27,1.98,1,135,26
136,28,2.23,1,135,27
136,29,2.07,1,135,28
136,30,2.63,1,135,29
137,1,3.02,1,136,0
137,3,2.94,1,136,2
137,5,2.28,1,136,4
137,6,2.17,1,136,5
137,12,3.06,1,136,11
137,18,2.04,1,136,17
137,20,2.0,1,136,19
137,22,3.6,1,136,21
137,24,3.42,1,136,23
137,25,3.25,1,136,24
137,27,2.21,1,136,26
138,1,3.77,1,137,0
138,9,2.56,1,137,8
138,12,2.73,1,137,11
138,16,2.84,1,137,15
138,17,3.19,1,137,16
139,5,3.58,1,138,4
139,7,2.82,1,138,6
139,12,2.74,1,138,11
139,13,1.86,1,138,12
139,15,2.86,1,138,14
139,16,2.31,1,138,15
139,17,1.64,1,138,16
139,18,4.05,1,138,17
139,21,3.42,1,138,20
139,22,3.01,1,138,21
139,23,3.09,1,138,22
139,24,2.23,1,138,23
139,27,2.94,1,138,26
139,29,3.18,1,138,28
140,1,4.39,1,139,0
140,7,2.47,1,139,6
140,11,4.1,1,139,10
140,15,2.7,1,139,14
140,20,1.83,1,139,19
140,21,3.12,1,139,20
140,22,2.25,1,139,21
140,27,3.6,1,139,26
140,28,2.36,1,139,27
140,30,2.28,1,139,29
141,1,3.2,1,140,0
141,4,2.27,1,140,3
141,8,3.23,1,140,7
141,10,3.31,1,140,9
141,12,2.53,1,140,11
141,18,1.54,1,140,17
141,19,2.9,1,140,18
141,23,3.69,1,140,22
141,28,2.85,1,140,27
141,29,1.96,1,140,28
141,30,2.74,1,140,29
142,3,2.93,1,141,2
142,5,2.77,1,141,4
142,6,2.31,1,141,5
142,8,2.6,1,141,7
142,9,3.07,1,141,8
142,11,4.52,1,141,10
142,14,3.65,1,141,13
142,16,2.54,1,141,15
142,17,3.54,1,141,16
142,19,4.03,1,141,18
142,22,3.32,1,141,21
142,23,2.62,1,141,22
142,29,3.31,1,141,28
143,4,3.73,1,142,3
143,8,3.02,1,142,7
143,17,2.31,1,142,16
143,23,2.41,1,142,22
143,25,3.12,1,142,24
143,26,3.5,1,142,25
143,29,2.3,1,142,28
144,1,3.61,1,143,0
144,4,2.79,1,143,3
144,5,3.29,1,143,4
144,7,2.57,1,143,6
144,9,2.83,1,143,8
144,10,3.09,1,143,9
144,13,3.62,1,143,12
144,19,3.75,1,143,18
144,20,2.96,1,143,19
144,30,2.45,1,143,29
145,1,3.1,1,144,0
145,2,2.67,1,144,1
145,4,2.43,1,144,3
145,10,3.47,1,144,9
145,14,3.6,1,144,13
145,15,3.29,1,144,14
145,17,3.04,1,144,16
145,30,2.24,1,144,29
146,1,2.23,1,145,0
146,2,2.34,1,145,1
146,3,1.56,1,145,2
146,7,3.14,1,145,6
146,8,3.32,1,145,7
146,10,3.6,1,145,9
146,12,2.61,1,145,11
146,15,2.61,1,145,14
146,18,2.66,1,145,17
146,23,2.63,1,145,22
146,25,3.2,1,145,24
146,27,2.98,1,145,26
146,30,3.04,1,145,29
147,2,2.3,1,146,1
147,6,2.38,1,146,5
147,10,2.18,1,146,9
147,14,4.52,1,146,13
147,16,2.02,1,146,15
147,18,2.57,1,146,17
147,23,2.83,1,146,22
147,24,3.92,1,146,23
147,25,2.78,1,146,24
147,27,2.3,1,146,26
147,28,2.74,1,146,27
147,30,2.33,1,146,29
148,2,3.02,1,147,1
148,3,3.15,1,147,2
148,6,2.1,1,147,5
148,7,2.3,1,147,6
148,8,2.66,1,147,7
148,9,2.44,1,147,8
148,12,3.6,1,147,11
148,14,3.9,1,147,13
148,19,3.39,1,147,18
148,22,2.61,1,147,21
148,23,3.21,1,147,22
148,25,3.32,1,147,24
148,29,2.91,1,147,28
149,4,2.53,1,148,3
149,6,2.25,1,148,5
149,9,3.24,1,148,8
149,11,4.45,1,148,10
149,12,2.44,1,148,11
149,17,2.83,1,148,16
149,19,2.71,1,148,18
149,26,3.12,1,148,25
149,28,1.85,1,148,27
150,2,2.91,1,149,1
150,6,3.25,1,149,5
150,7,3.31,1,149,6
150,9,3.8,1,149,8
150,11,3.98,1,149,10
150,12,3.68,1,149,11
150,14,2.79,1,149,13
150,15,4.74,1,149,14
150,16,2.26,1,149,15
150,17,2.04,1,149,16
150,18,3.02,1,149,17
150,20,2.47,1,149,19
150,21,3.04,1,149,20
150,22,3.19,1,149,21
150,25,3.4,1,149,24
150,28,3.09,1,149,27
150,29,2.39,1,149,28
151,10,4.05,1,150,9
151,11,2.89,1,150,10
151,14,4.52,1,150,13
151,16,2.66,1,150,15
151,17,2.46,1,150,16
151,18,2.67,1,150,17
151,21,2.48,1,150,20
151,24,4.0,1,150,23
151,26,3.31,1,150,25
151,29,3.36,1,150,28
151,30,3.22,1,150,29
152,2,3.54,1,151,1
152,9,2.6,1,151,8
152,11,3.18,1,151,10
152,15,2.96,1,151,14
152,17,2.5,1,151,16
152,18,3.5,1,151,17
152,23,1.95,1,151,22
152,24,2.54,1,151,23
152,26,3.24,1,151,25
153,6,3.09,1,152,5
153,7,2.17,1,152,6
153,11,2.48,1,152,10
153,14,4.2,1,152,13
153,16,2.99,1,152,15
153,17,2.72,1,152,16
153,18,3.61,1,152,17
153,23,2.68,1,152,22
153,24,2.58,1,152,23
154,4,2.24,1,153,3
154,11,3.17,1,153,10
154,15,3.22,1,153,14
154,17,3.41,1,153,16
154,18,3.18,1,153,17
154,21,2.78,1,153,20
154,23,2.89,1,153,22
154,27,3.88,1,153,26
155,1,3.28,1,154,0
155,8,2.71,1,154,7
155,9,2.69,1,154,8
155,16,2.07,1,154,15
155,17,3.54,1,154,16
155,18,2.24,1,154,17
155,20,3.15,1,154,19
155,22,2.67,1,154,21
155,24,3.16,1,154,23
156,2,2.3,1,155,1
156,3,2.52,1,155,2
156,11,3.58,1,155,10
156,12,2.56,1,155,11
156,13,3.1,1,155,12
156,15,3.18,1,155,14
156,17,1.99,1,155,16
156,21,3.25,1,155,20
156,23,2.71,1,155,22
156,26,4.09,1,155,25
156,29,2.47,1,155,28
157,1,4.16,1,156,0
157,3,2.17,1,156,2
157,4,3.03,1,156,3
157,6,1.44,1,156,5
157,7,3.16,1,156,6
157,15,3.73,1,156,14
157,18,2.32,1,156,17
157,25,3.16,1,156,24
157,29,3.6,1,156,28
158,1,3.44,1,157,0
158,7,3.01,1,157,6
158,12,3.72,1,157,11
158,13,3.11,1,157,12
158,14,3.18,1,157,13
158,21,1.99,1,157,20
158,24,3.19,1,157,23
158,27,2.79,1,157,26
158,28,1.67,1,157,27
158,29,4.04,1,157,28
159,2,2.66,1,158,1
159,6,3.69,1,158,5
159,7,2.68,1,158,6
159,12,3.59,1,158,11
159,13,3.32,1,158,12
159,15,4.1,1,158,14
159,17,3.59,1,158,16
159,19,3.39,1,158,18
159,20,3.7,1,158,19
159,22,2.18,1,158,21
159,23,2.78,1,158,22
159,24,2.76,1,158,23
159,25,3.19,1,158,24
160,5,2.81,1,159,4
160,6,2.07,1,159,5
160,9,2.31,1,159,8
160,10,3.15,1,159,9
160,13,3.29,1,159,12
160,20,3.25,1,159,19
160,21,3.14,1,159,20
160,23,3.18,1,159,22
160,24,3.81,1,159,23
160,27,2.13,1,159,26
161,1,4.37,1,160,0
161,2,2.73,1,160,1
161,5,1.43,1,160,4
161,11,4.01,1,160,10
161,17,3.52,1,160,16
161,20,3.05,1,160,19
161,24,3.47,1,160,23
161,25,2.19,1,160,24
161,27,2.36,1,160,26
162,1,2.34,1,161,0
162,2,3.44,1,161,1
162,3,2.73,1,161,2
162,11,2.87,1,161,10
162,16,2.37,1,161,15
162,17,2.81,1,161,16
162,18,2.9,1,161,17
162,21,3.34,1,161,20
162,24,2.63,1,161,23
162,28,2.61,1,161,27
162,29,2.93,1,161,28
163,3,3.63,1,162,2
163,6,2.58,1,162,5
163,7,2.48,1,162,6
163,12,4.3,1,162,11
163,15,3.16,1,162,14
163,17,2.96,1,162,16
163,18,3.75,1,162,17
163,20,3.88,1,162,19
163,21,2.51,1,162,20
163,22,2.35,1,162,21
163,28,1.61,1,162,27
163,29,2.82,1,162,28
163,30,2.35,1,162,29
164,4,2.14,1,163,3
164,6,2.51,1,163,5
164,8,3.31,1,163,7
164,11,3.6,1,163,10
164,12,4.48,1,163,11
164,16,2.73,1,163,15
164,17,3.65,1,163,16
164,18,2.7,1,163,17
164,19,3.66,1,163,18
164,22,1.94,1,163,21
164,26,3.29,1,163,25
164,28,2.26,1,163,27
165,5,3.47,1,164,4
165,7,3.42,1,164,6
165,9,2.81,1,164,8
165,14,2.26,1,164,13
165,16,2.62,1,164,15
165,25,2.48,1,164,24
165,28,2.08,1,164,27
165,30,2.48,1,164,29
166,8,2.72,1,165,7
166,13,3.05,1,165,12
166,17,3.03,1,165,16
166,20,3.06,1,165,19
166,23,3.03,1,165,22
166,24,2.66,1,165,23
167,5,2.87,1,166,4
167,7,3.35,1,166,6
167,8,3.18,1,166,7
167,10,4.0,1,166,9
167,11,3.32,1,166,10
167,12,3.27,1,166,11
167,13,3.3,1,166,12
167,17,3.4,1,166,16
167,22,2.59,1,166,21
167,23,2.5,1,166,22
168,4,3.46,1,167,3
168,5,1.35,1,167,4
168,9,2.7,1,167,8
168,16,2.59,1,167,15
168,20,3.39,1,167,19
168,22,2.8,1,167,21
168,24,3.32,1,167,23
168,28,2.59,1,167,27
168,29,2.55,1,167,28
169,3,2.68,1,168,2
169,4,3.09,1,168,3
169,7,3.24,1,168,6
169,8,3.29,1,168,7
169,9,3.55,1,168,8
169,10,2.85,1,168,9
169,14,2.59,1,168,13
169,15,4.67,1,168,14
169,17,3.22,1,168,16
169,21,2.45,1,168,20
169,27,2.9,1,168,26
169,30,2.34,1,168,29
170,2,4.63,1,169,1
170,8,3.18,1,169,7
170,18,3.07,1,169,17
170,22,2.82,1,169,21
170,23,2.34,1,169,22
170,26,3.54,1,169,25
170,29,1.99,1,169,28
171,2,2.52,1,170,1
171,3,2.33,1,170,2
171,5,3.47,1,170,4
171,12,2.56,1,170,11
171,22,3.14,1,170,21
171,24,2.37,1,170,23
171,28,2.76,1,170,27
172,3,2.84,1,171,2
172,4,2.68,1,171,3
172,6,2.23,1,171,5
172,8,2.59,1,171,7
172,9,2.59,1,171,8
172,19,3.55,1,171,18
172,20,2.81,1,171,19
172,23,2.38,1,171,22
172,26,2.43,1,171,25
172,27,2.81,1,171,26
172,29,2.44,1,171,28
173,1,2.9,1,172,0
173,7,2.59,1,172,6
173,10,2.61,1,172,9
173,24,2.2,1,172,23
173,25,2.68,1,172,24
173,27,2.44,1,172,26
173,30,3.44,1,172,29
174,2,3.19,1,173,1
174,6,3.81,1,173,5
174,11,3.52,1,173,10
174,16,2.67,1,173,15
174,18,4.41,1,173,17
174,20,3.39,1,173,19
174,21,2.18,1,173,20
174,22,2.85,1,173,21
174,24,2.74,1,173,23
174,28,2.44,1,173,27
175,1,4.02,1,174,0
175,3,2.41,1,174,2
175,4,2.69,1,174,3
175,9,1.62,1,174,8
175,10,2.18,1,174,9
175,13,2.77,1,174,12
175,15,3.55,1,174,14
175,19,3.7,1,174,18
175,20,4.76,1,174,19
175,21,3.61,1,174,20
175,23,4.55,1,174,22
175,24,2.78,1,174,23
175,25,3.1,1,174,24
176,1,3.51,1,175,0
176,3,3.28,1,175,2
176,4,4.81,1,175,3
176,8,2.34,1,175,7
176,9,1.05,1,175,8
176,10,3.24,1,175,9
176,11,3.32,1,175,10
176,15,2.33,1,175,14
176,16,2.54,1,175,15
176,18,3.99,1,175,17
176,20,3.32,1,175,19
176,26,4.19,1,175,25
176,27,4.16,1,175,26
176,29,3.6,1,175,28
177,1,3.87,1,176,0
177,12,3.32,1,176,11
177,13,3.92,1,176,12
177,15,4.33,1,176,14
177,16,2.51,1,176,15
177,19,3.42,1,176,18
177,23,3.97,1,176,22
177,24,3.16,1,176,23
177,25,2.36,1,176,24
178,7,2.95,1,177,6
178,11,2.17,1,177,10
178,13,3.46,1,177,12
178,14,3.55,1,177,13
178,15,3.21,1,177,14
178,19,2.8,1,177,18
178,20,3.26,1,177,19
178,28,2.79,1,177,27
179,3,2.76,1,178,2
179,4,3.48,1,178,3
179,11,3.22,1,178,10
179,12,3.05,1,178,11
179,13,3.41,1,178,12
179,14,3.64,1,178,13
179,21,2.75,1,178,20
179,23,2.6,1,178,22
179,30,3.09,1,178,29
180,3,3.0,1,179,2
180,7,3.12,1,179,6
180,11,2.76,1,179,10
180,13,3.24,1,179,12
180,14,3.68,1,179,13
180,16,2.76,1,179,15
180,23,2.7,1,179,22
180,25,3.73,1,179,24
180,29,3.26,1,179,28
181,1,2.28,1,180,0
181,4,2.54,1,180,3
181,10,2.23,1,180,9
181,13,3.29,1,180,12
181,17,2.58,1,180,16
181,21,2.72,1,180,20
181,22,3.28,1,180,21
181,25,3.21,1,180,24
181,27,3.31,1,180,26
181,28,1.53,1,180,27
181,29,3.69,1,180,28
182,3,3.2,1,181,2
182,5,2.63,1,181,4
182,8,2.59,1,181,7
182,12,3.58,1,181,11
182,14,3.54,1,181,13
182,18,2.84,1,181,17
182,20,2.63,1,181,19
182,22,3.25,1,181,21
182,23,2.81,1,181,22
182,26,4.35,1,181,25
183,7,3.13,1,182,6
183,10,3.02,1,182,9
183,12,3.56,1,182,11
183,13,3.48,1,182,12
183,15,3.63,1,182,14
183,16,2.6,1,182,15
183,21,2.83,1,182,20
183,27,2.25,1,182,26
183,29,3.18,1,182,28
183,30,2.65,1,182,29
184,2,2.67,1,183,1
184,7,2.33,1,183,6
184,9,1.81,1,183,8
184,10,3.13,1,183,9
184,13,2.45,1,183,12
184,15,2.75,1,183,14
184,18,1.84,1,183,17
184,24,2.44,1,183,23
184,25,2.79,1,183,24
184,26,3.83,1,183,25
184,28,1.89,1,183,27
184,29,3.71,1,183,28
185,1,3.27,1,184,0
185,5,3.65,1,184,4
185,8,3.09,1,184,7
185,10,3.13,1,184,9
185,12,3.15,1,184,11
185,13,4.03,1,184,12
185,16,2.77,1,184,15
185,17,2.67,1,184,16
185,18,3.92,1,184,17
185,19,3.76,1,184,18
185,22,2.28,1,184,21
185,24,2.79,1,184,23
185,25,3.14,1,184,24
185,28,2.66,1,184,27
185,29,2.65,1,184,28
185,30,2.68,1,184,29
186,1,3.69,1,185,0
186,2,2.96,1,185,1
186,3,1.8,1,185,2
186,5,4.19,1,185,4
186,8,3.06,1,185,7
186,12,2.91,1,185,11
186,16,2.5,1,185,15
186,19,4.25,1,185,18
186,20,3.48,1,185,19
186,21,2.96,1,185,20
186,24,2.81,1,185,23
186,25,2.55,1,185,24
186,27,3.99,1,185,26
186,28,2.88,1,185,27
186,30,2.64,1,185,29
187,2,3.93,1,186,1
187,3,3.74,1,186,2
187,4,2.18,1,186,3
187,5,2.37,1,186,4
187,7,2.82,1,186,6
187,14,2.91,1,186,13
187,16,2.5,1,186,15
187,19,2.96,1,186,18
187,21,2.94,1,186,20
187,23,2.81,1,186,22
